threshold,tp,fp,tn,fn,tpr,fpr,fnr,tnr,precision,recall,f1,Samples per test
0.5469263566506876,228938,78,1992,548312,0.2945487294950145,0.03768115942028986,0.7054512705049856,0.9623188405797102,0.9996594124427988,0.2945487294950145,0.4550248145122661,2
0.5487136976854937,230681,80,1990,546569,0.2967912512061756,0.03864734299516908,0.7032087487938243,0.961352657004831,0.9996533209684478,0.2967912512061756,0.4576954021335085,2
0.5505010387202999,232547,80,1990,544703,0.2991920231585719,0.03864734299516908,0.7008079768414281,0.961352657004831,0.9996561018282487,0.2991920231585719,0.46054519510791914,2
0.552288379755106,234291,80,1990,542959,0.30143583145706015,0.03864734299516908,0.6985641685429399,0.961352657004831,0.9996586608411451,0.30143583145706015,0.4631991625322131,2
0.5540757207899122,236134,81,1989,541116,0.3038070119009328,0.0391304347826087,0.6961929880990673,0.9608695652173913,0.999657092055966,0.3038070119009328,0.4659933988840266,2
0.5558630618247183,238050,81,1989,539200,0.3062721132196848,0.0391304347826087,0.6937278867803152,0.9608695652173913,0.9996598510903663,0.3062721132196848,0.4688880331619362,2
0.5576504028595245,239908,81,1989,537342,0.3086625924734641,0.0391304347826087,0.6913374075265358,0.9608695652173913,0.999662484530541,0.3086625924734641,0.4716846286860806,2
0.5594377438943307,241801,81,1989,535449,0.3110981022836925,0.0391304347826087,0.6889018977163075,0.9608695652173913,0.9996651259705146,0.3110981022836925,0.47452341796744674,2
0.5612250849291369,243676,81,1989,533574,0.31351045352203283,0.0391304347826087,0.6864895464779672,0.9608695652173913,0.9996677018506135,0.31351045352203283,0.4773248371460725,2
0.5630124259639431,245587,81,1989,531663,0.3159691219041492,0.0391304347826087,0.6840308780958507,0.9608695652173913,0.9996702867284303,0.3159691219041492,0.4801694759501739,2
0.5647997669987492,247459,82,1988,529791,0.3183776133805082,0.03961352657004831,0.6816223866194918,0.9603864734299516,0.9996687417437919,0.3183776133805082,0.4829453029934884,2
0.5665871080335554,249393,83,1987,527857,0.3208658732711483,0.04009661835748792,0.6791341267288518,0.9599033816425121,0.9996673026663887,0.3208658732711483,0.4858024438847366,2
0.5683744490683615,251299,83,1987,525951,0.32331810871662914,0.04009661835748792,0.6766818912833709,0.9599033816425121,0.9996698252062598,0.32331810871662914,0.4886081708521609,2
0.5701617901031677,253196,84,1986,524054,0.32575876487616595,0.04057971014492753,0.674241235123834,0.9594202898550724,0.9996683512318383,0.32575876487616595,0.49138986734981027,2
0.5719491311379739,255107,86,1984,522143,0.3282174332582824,0.04154589371980676,0.6717825667417175,0.9584541062801932,0.9996630001606627,0.3282174332582824,0.4941812768356219,2
0.57373647217278,257041,86,1984,520209,0.3307056931489225,0.04154589371980676,0.6692943068510775,0.9584541062801932,0.9996655349302096,0.3307056931489225,0.4969967429670228,2
0.5755238132075862,259027,87,1983,518223,0.33326085558057256,0.042028985507246375,0.6667391444194275,0.9579710144927536,0.9996642404501493,0.33326085558057256,0.4998764912714066,2
0.5773111542423924,260936,87,1983,516314,0.33571695078803476,0.042028985507246375,0.6642830492119652,0.9579710144927536,0.9996666960382802,0.33571695078803476,0.5026346635229848,2
0.5790984952771986,262871,87,1983,514379,0.33820649726600194,0.042028985507246375,0.6617935027339981,0.9579710144927536,0.9996691486853414,0.33820649726600194,0.5054200698321873,2
